Date,Volume,Return,volume_ch,hilo,intraday,2dvar,5dvar,20dvar,60dvar,next_2d_var,vol_next
2018-12-04,4499840000,-0.032364902938788354,0.0749583140232104,0.03290473837026897,-0.02960357493739041,0.03062219887398068,0.020947361655539107,0.014168958140977529,0.012158247944918495,0.02180906434341617,False
2018-12-06,5141470000,-0.001522228361661715,0.1425895142938416,0.02846424499225142,0.012179395188381514,0.02180906434341617,0.017201241247049925,0.014077018433737199,0.012142556802357048,0.01541343610879398,False
2018-12-07,4216690000,-0.02332011874948936,-0.1798668474191233,0.032556458856005,-0.021618101478050766,0.01541343610879398,0.019299358848401164,0.013900429095769365,0.012475481151408216,0.017735845258364066,True
2018-12-10,4151030000,0.0017621541550396636,-0.015571455335820272,0.024883587794223283,0.002607460572209064,0.017735845258364066,0.018168218982626626,0.013944713070457575,0.012451455805444453,0.0014980061041605017,False
2018-12-11,3905870000,-0.00035634639398196555,-0.05906004052006375,0.02023806813731155,-0.010381135477806613,0.0014980061041605017,0.01560531990722452,0.013878157751721824,0.012450173543888018,0.004084142735519072,True
2018-12-12,3958890000,0.005419503653256719,0.01357444052157386,0.013274143241515324,-0.002693488544584066,0.004084142735519072,0.011333860689118758,0.013373407108817254,0.012470649888577236,0.003973539792359694,False
2018-12-13,3927720000,-0.00019993021172759473,-0.007873419064434728,0.012482575068289758,-0.0030691361004956397,0.003973539792359694,0.011409735405500712,0.013375617662645767,0.012440456466731729,0.013354969778203307,True
2018-12-14,4035020000,-0.019086709597145535,0.027318647968796128,0.01589534381504243,-0.011305551157850924,0.013354969778203307,0.009564108742196167,0.01389984394353264,0.012641161008338375,0.0011927272503081275,False
2018-12-17,4616350000,-0.02077348065074347,0.14407115702028728,0.027895169770913775,-0.01729617253691018,0.0011927272503081275,0.012045958550828293,0.014191651304250224,0.012810477511766128,0.014750163559784852,True
2018-12-18,4470880000,8.640070272569744e-05,-0.031511908759084606,0.017906375068057923,-0.005367393463027725,0.014750163559784852,0.012108464689050245,0.014155152166759466,0.012811751828774942,0.010947508625714286,False
2018-12-19,5127940000,-0.015395714469955912,0.14696435601044988,0.0387029440044897,-0.015739811636500733,0.010947508625714286,0.010244029889205723,0.01409681337867003,0.012922891678099775,0.0002661492168914917,False
2018-12-20,5585780000,-0.015772106302099798,0.0892834159526048,0.028039699205588686,-0.011755226859060053,0.0002661492168914917,0.008292954736388103,0.013975618437031687,0.013035592454297074,0.0034055126194237817,True
2018-12-21,7609010000,-0.02058822843532171,0.3622108282102052,0.03979982190521625,-0.019777790163788445,0.0034055126194237817,0.008538238729581862,0.014402055417655555,0.013238713184557693,0.0046131828831440305,True
2018-12-24,2613930000,-0.02711225423437147,-0.6564691070191786,0.025196711127013938,-0.02060350909137576,0.0046131828831440305,0.010042741984445519,0.015264318428032445,0.013576485616389971,0.05423933049307814,True
2018-12-26,4233990000,0.04959374256297622,0.6197794126086009,0.05164108105071885,0.04425498020505381,0.05423933049307814,0.031356323762094206,0.01914451215559819,0.015204080189738208,0.02901334200918782,False
2018-12-27,4096610000,0.008562680803813727,-0.032446935396635346,0.03801603011040533,0.018968302149437122,0.02901334200918782,0.031364451603613744,0.019283951159926652,0.015251814618493034,0.006932661103509141,False
2018-12-28,3702620000,-0.0012415825521053803,-0.09617464196005965,0.019159820715883402,-0.00521457753042831,0.006932661103509141,0.03031653398623349,0.01826361636352072,0.015250162908977195,0.006883024725457959,False
2018-12-31,3442870000,0.008492484364786668,-0.07015302677563451,0.010641094109281157,0.0031654050064262584,0.006883024725457959,0.027605680845623724,0.01849767516907481,0.01531163233919445,0.0051081306866155,False
2019-01-02,3733160000,0.0012684966694007649,0.08431628263628888,0.021082331137313837,0.01335107087748355,0.0051081306866155,0.02073040437272254,0.018317544819911286,0.015300412158834091,0.01840261433877339,True
2019-01-03,3822860000,-0.024756730111614167,0.02402790129541721,0.02012305143488402,-0.017669118743054102,0.01840261433877339,0.013690398433099776,0.018464133658658215,0.015568244219131973,0.04178466815921324,True
